"","Bcells","CD4Tcells","CD8Tcells","NKTcells","NKcells","Others","Monocytes"
"VSIR",0.669499980114858,0.8110354686754,0.853589999207795,0.694513707704298,0.84619209590662,0.824589341273845,0.715665694975845
"HLA-DMB",0.960335539458086,0.259397095290066,0.447413292451234,0.488314486956051,0.382084221744967,0.76855249777048,0.853346611137846
"TRAC",0.58284852677982,0.921601339876182,0.99446853632972,0.997920980423641,0.717135503392635,0.514742349805068,0.324703212779043
"FCRL1",0.908824972503932,0.207289390350638,0.133696907289844,0.1,0.1,0.545922182168836,0.134111013938834
"BLK",0.852975505265194,0.15059862713108,0.310443918997577,0.224280613697427,0.147885227743104,0.691982033859508,0.133453690151228
"LEPROTL1",0.529154078747206,0.923173391276889,0.906541315491666,0.788623041707148,0.738395421047097,0.541039796498524,0.658978284852214
"MARCH1",0.936696192597534,0.176515926220749,0.147453580918859,0.231180761537343,0.169993953737184,0.706268139276781,0.791258683130437
"POU2F2",0.973312686979316,0.622893702735146,0.575156138057593,0.521030300386057,0.577220123104717,0.8398221406144,0.903734347661497
"S100A10",1.13439564347973,1.03392294967454,0.942106835382535,0.883961994071033,1.04559960726045,1.32522408019892,0.823424539238392
"CTSD",0.607310479028197,0.718134371631317,0.876620897136078,0.748978853723056,1.01048463003785,0.644583238294973,0.815154798263847
"SRGN",1.04352126815138,0.958398988190778,0.980650354601596,0.675609235060336,0.843077945160385,1.29152054887542,0.673640593404783
"LCK",0.565312341834915,0.886196473649507,0.940148788492182,0.674462795172181,1.01940469132874,0.414389910629654,0.269680948923951
"IFITM1",0.489127684697394,0.901435380004421,0.972084544117017,0.819482203370234,1.0703844450327,0.331689507928876,0.268816441252288
"CD40",0.891897440876733,0.223103240055408,0.205216284814957,0.237910069622522,0.265648169450495,0.649133900809309,0.340540615434461
"VIM",1.33210131639318,0.990133962122358,1.0383389281904,0.750737377699957,1.16142470077335,1.01079859574875,0.65563120928226
"IFT57",0.860262351727701,0.476581468731668,0.485257567415909,0.46354785956726,0.430103500472495,0.602609159341891,0.357004849244778
"CD247",0.536880789786492,0.883330663841886,0.955181363474168,0.820162576176907,0.812263460461268,0.391836574017942,0.259348413829821
"FAM129C",0.866105094803978,0.152265579756984,0.14830425584105,0.209199536748254,0.139174419635185,0.736457140772917,0.175314233635009
"SAMHD1",0.794135221600752,0.876241705923623,0.822617058058058,0.746556402721696,0.85416643055164,1.03869505347275,0.823292042017299
"STRBP",0.857586017191893,0.384070117511096,0.336897729490965,0.357529077598168,0.195132249198362,0.638279851714898,0.241732255244175
"CD7",0.476179365102689,0.975978172544655,1.0449900612531,0.829143424558292,1.03787349933812,0.492387123574272,0.346272359762948
"TNFRSF13C",0.982463464437894,0.268413187717229,0.290468478111941,0.1,0.136494313736793,0.836895929628391,0.178463223914408
"IL4R",1.13108404266815,0.543839586010377,0.4691184631909,0.441438371175091,0.462945545048083,0.34747969997903,0.518558431051061
"TCF4",0.839409844974786,0.199653854076565,0.156428643999296,0.258276455561278,0.202659773211567,1.11803584274415,0.443129643724189
"GZMM",0.467130130859923,0.829844396713745,0.997712854761494,0.662112754509067,0.971029957653444,0.31894182303351,0.235922919551202
"FOS",1.60063759664503,1.48051121862206,1.49959092783832,0.980096311376462,1.27838176841606,1.04968446002858,0.688138910628387
"LAT",0.377160815302076,0.903623813034809,0.928845198822908,0.748943028992517,0.949479856897833,0.278461197786009,0.301943248533445
"ISG20",1.02880642111228,0.909984237271182,0.92824756301604,0.750986748937396,0.96405621375012,0.822836795312763,0.463953433748074
"CYB561A3",0.944818509211722,0.478527568158975,0.481656369503756,0.496392243980407,0.52648776898365,0.881867510586995,0.534212042390753
"PLEKHF2",0.867361438568848,0.462159991768212,0.448311040725319,0.416621157560512,0.470841600008228,0.57377101197954,0.483241966151653
"ARL4C",0.729178386805786,0.956184451989836,0.971997092835827,0.638338506620342,1.0271168465377,0.882687197896943,0.679597390382422
"FCRL2",0.836864436826726,0.164987278316071,0.1,0.1,0.1,0.46261763719838,0.149443777233994
"ACTB",0.754963402537237,0.839481687662992,0.755896453015879,0.504702513225816,0.721079340623314,0.996895138896696,0.511945483247574
"LINC02397",0.797071089901313,0.1,0.1,0.1,0.1,0.455266645150711,0.132257212570905
"EZR",0.904304805261181,0.781262630015228,0.87689840950145,0.745182940103274,0.816699136938655,0.73045912881351,0.680541667762829
"RGS10",0.63801164130924,0.895924576952378,0.788465390170283,0.718189682295083,0.622863868521434,0.772955774933918,0.733394563598016
"YBX3",1.09880406865873,0.355974199689925,0.575623918708487,0.444210880089344,0.355270386160983,0.715648844583902,0.875052059124919
"ACTG1",1.15965242011935,0.89569708203712,0.814154600099229,0.684403113867288,0.834132527081111,0.936822498132587,0.669854046658164
"IFITM2",0.806225678713561,0.918752129248282,1.02103549251697,0.815293483327033,0.930908436050339,0.743493554585,0.870994310419484
"AGTRAP",0.47691861095259,0.514070710986154,0.687028925728948,0.663340016214248,0.898292443504654,0.454118849768818,0.793281068037838
"STAG3",0.777877842587364,0.304803629841984,0.319651013389603,0.277903259870454,0.314385774992937,0.338260644450758,0.212886310663781
"ZAP70",0.410333814393157,0.805997996496529,0.916869693244821,0.741899200076559,1.02497269513958,0.266231593525308,0.250608786487402
"POU2AF1",0.723603593370249,0.208279948708372,0.1,0.156947586096364,0.1,0.588025122470156,0.141666598250347
"NOSIP",0.664205567494045,0.977618577974947,1.00390813989943,0.806634579130171,0.785006318910521,0.583993137318713,0.621956450815332
"IER2",1.28863099434414,1.21289059873264,1.11460183678602,0.747660760884887,1.13103080791909,0.856195065067083,0.907429063454083
"MYO1F",0.652901785106816,0.700627190538857,0.97918343961366,0.711234599569464,1.02902479786889,0.800442085450385,0.754603468932483
"PDLIM1",0.826092975931958,0.20759781174658,0.394498193942003,0.496807500895532,0.594740636233079,0.715172126427687,0.201492190486575
"HHEX",0.816549057307601,0.182182440376354,0.235358534532394,0.213113750291556,0.388665439534119,0.594244917213086,0.664669459522223
"PRKCB",0.956287688917514,0.753429431098297,0.882794211501927,0.855532571827595,0.973919338303843,0.73085933738442,0.791887065047378
"CXCR4",1.15444650679159,1.02436654301074,1.10409552211322,0.881479989433991,0.907409242733219,0.928924587170606,0.795483543455805
"FAM30A",0.895498615422232,0.167902763836272,0.174679982136856,0.175278916496275,0.143939096955452,0.743805598642461,0.141172079689498
"NEAT1",1.22338191596321,1.09333832790713,1.0985964734169,0.788001538646432,1.03847536163148,1.12763135732564,0.628197711661981
"CD3G",0.337841119343,0.905486562432084,0.997442956125145,0.89067297229876,0.623758146338583,0.328378721384236,0.256307788358188
"TSPO",0.904179893598169,0.877120800290223,0.904442359223844,0.767797321517429,0.936318713125942,0.984247993314445,0.626449120651849
"GZMA",0.620478682870897,0.78716875568173,1.12765135641362,0.784879332991605,0.68940705173333,0.359099991645471,0.290850560259148
"AFF3",0.790434201638458,0.300397040571452,0.206161207243687,0.264150398519349,0.163819977525655,0.612626093699873,0.228243018415353
"MT2A",0.493242559808308,0.758561333647239,1.03667473550585,0.738272295023345,1.10480744561436,0.538399533965451,0.782906158278988
"CIITA",0.80935963866763,0.189221747769294,0.285246537304021,0.28075334366034,0.332395133880912,0.68099977543145,0.613430216224549
"TCF7",0.487761528397697,0.942782029016181,0.859702498739455,0.815598807451689,0.498503294157411,0.461098421734013,0.338765405407565
"CD1C",0.747949791751554,0.137729133237411,0.1,0.1,0.151281386706924,0.949093317849944,0.334303797946424
"FCER1G",0.81481606965036,0.384081440465901,0.579268658470335,0.969986025449702,1.24382040729432,1.45115027619033,0.755157110704366
"BIRC3",0.891541954207239,0.691124320070247,0.491892139220928,0.460716500974972,0.38919013362899,0.743702123602313,0.438307127597157
"REL",0.896991057218203,0.538655194196575,0.643198068687544,0.54047395962005,0.722487793049194,0.705959847762267,0.742317566106899
"TCOF1",0.819689888081464,0.492579195471619,0.578960696948522,0.485514202302213,0.581069025970684,0.627478689609601,0.533704498708468
"LTB",1.31240834742968,0.979237377854575,1.32442260034977,1.08650328393847,0.617044011879129,1.47849525609613,0.585949539617628
"BLNK",0.732833852719504,0.130588396441385,0.154803852560098,0.1,0.1,0.619977227481417,0.183177241691368
"TYROBP",0.997031286933346,0.331502288599648,0.868584414099779,1.12725385688517,0.719719336449164,1.3783598886833,0.496629572752006
"LINC00861",0.312135297594102,0.857567358772832,0.800391407845677,0.765073900190411,0.868256327600549,0.273074020621061,0.221723689686687
"CEBPD",0.569925039771161,0.353212669933424,0.840357685884095,0.616618520420301,0.642214579203017,1.00577843813435,0.915119748112115
"LCP1",0.904249935512427,0.891879471756477,0.968776395005045,0.714742797494614,1.01231294645299,0.776789712413399,0.649852278717424
"MS4A6A",0.68249119966329,0.269782002068279,0.220411855130368,0.336030660222076,0.218486724445216,1.15670393729826,0.882888498178306
"ARRB2",0.591106089398014,0.740831043256038,0.796872539520973,0.714507302432263,0.888624401653403,0.696613834065223,0.766485211887097
"ID2",0.884474948379546,0.894333668775244,1.07806471664305,0.823724555784702,1.11509330307922,0.951546748800461,1.05411810738594
"SOCS3",0.407589295201852,0.7868229990361,0.709274542672869,0.539673883389308,0.254365648874815,0.495489946202847,0.820608893707551
"RARRES3",0.609794221633618,0.883829638686424,0.982243948584089,0.656689722687418,0.999796810030254,0.506386183043121,0.623423214861799
"CD2",0.46326585964271,0.931325969156369,0.9977534348978,0.724999816623002,1.07757797597042,0.497599447673098,0.284082522968003
"SWAP70",0.889978788694786,0.217389133363158,0.235145502675111,0.352413968418386,0.294022388011085,0.740162906961582,0.455614282089515
"MCL1",0.846460988120619,0.868083261338033,0.926191978549835,0.74844855876633,0.883027922310224,0.878989062222506,0.812335646485092
"CD22",0.957886022250274,0.142679810680498,0.1,0.1,0.1,0.62900455724325,0.207423191709445
"SMIM14",0.871690412035752,0.421758473110403,0.507200606748297,0.535745366186052,0.529768314196079,0.741661577080214,0.637966513142856
"FOSL2",0.340181119839356,0.379622648829519,0.677997086333032,0.512790034023927,0.573175485798963,0.467973601374863,0.834722974939542
"SERPINA1",0.396302663407894,0.218158836046943,0.232106571580687,0.275932497087768,0.205322377505795,0.683289883281465,0.758135824922451
"CD14",0.360899530660122,0.22097337467313,0.207826853695854,0.265838434953835,0.254073327729289,0.504570382732615,0.934981398830998
"BASP1",0.876276489591312,0.198510039383086,0.139784934029538,0.270483874451229,0.172313534944879,0.885707849014122,0.706768654969098
"UPP1",0.356518597023485,0.709387636442915,0.734964244987295,0.628072066940303,0.838044372647324,0.393119700249893,0.746647366018825
"TOB1",0.558192008926874,0.864053126258302,0.907896560280743,0.694982371219316,0.663433077756038,0.725868097508443,0.760717555344723
"ITGAM",0.366386806022087,0.260142362608244,0.559629511721572,0.650665339920944,0.856463343654032,0.426357560149099,0.828375949271054
"IGLC2",2.05252627168632,0.282220398440098,0.314895051487814,0.345706862334053,0.339436830357452,1.33585645497059,0.303198405775515
"FLNA",0.821617299317519,0.897842169363866,0.998093203028027,0.661212441780663,1.02289950649175,0.759436922786236,0.751742330175075
"BRI3",0.77688277578721,0.702167237023709,0.677204416791154,0.638110502167993,0.698000650652506,0.843211211228093,0.648628218564328
"GLIPR2",0.518013550447083,0.630339657499082,0.733767777023752,0.730048774082429,0.932454974390694,0.599438363187387,0.788935472895948
"MGAT4A",0.436441503206427,0.815027195646723,0.809849724717606,0.709011242722276,0.813225502592905,0.546970391778856,0.462699088194735
"CD93",0.281821222183151,0.192373232545969,0.184064052336061,0.276170070605212,0.242752556712244,0.406737383097392,0.841454265186801
"PKIG",0.759639863942942,0.197243120640528,0.151429281905879,0.1,0.142488588145072,0.524300962693096,0.192862362064174
"TLR10",0.733131812206065,0.138256086547005,0.123828238416919,0.1,0.1,0.609597438950453,0.210870182398384
"IGLC3",1.77949496742765,0.28845161671377,0.335674236603456,0.238849698581862,0.325217527804169,1.15704770625024,0.25836917519489
"GNG7",0.763516597222142,0.229027951840523,0.214083545492025,0.1,0.150592716798865,0.698634462153888,0.265292949365947
"RAP1B",0.880325525281214,0.902813482910993,0.972612941079662,0.659570406063911,0.865434068354106,0.710133375959452,0.822771849927601
"EFHD2",0.740797051652648,0.555578770217373,0.995638218884592,0.81211678015066,0.891195499525778,0.835826631871285,0.74710077844469
"SLC11A1",0.330963576069748,0.26261832479593,0.23072891955511,0.358888023294017,0.336235098733173,0.311963073059419,0.907712006368355
"CEBPB",0.690172460800935,0.706234845891849,0.766978473123617,0.673726305423473,0.841264837183515,0.758422399495063,0.882066006428234
"TSC22D3",1.10883128171623,1.04537932215731,1.09420095915583,0.729878328941891,1.1270034621678,0.900098752056462,0.896852423275539
"CD6",0.356596091427129,0.855158785292803,0.825636046681643,0.723428313507228,0.663629686806051,0.235497577888939,0.209999006396144
"GAPDH",1.14882733370141,0.966439694268934,0.854750992053484,0.681632421563236,0.884838019981282,1.03635938477861,0.646601899836112
"S100A12",0.33923555323831,0.199410480194845,0.230093106092073,0.313659333538272,0.197287235957363,0.493733887963479,1.25755294013401
"FCMR",0.920245303973836,0.744097859342022,0.651633955273165,0.620987868446972,0.645277253271421,0.712987538435367,0.207116999438694
"SLC2A3",0.642095366975374,0.879441541935216,0.823975725636276,0.722598435565456,0.690751810943718,0.6436348301637,1.04958652119973
"GAPT",0.872928274517164,0.160940728215011,0.149896650684901,0.1,0.162525717819995,0.808639121185492,0.648938309602497
"AIF1",0.913889179144171,0.67489810272496,0.460088108817937,0.507238801808898,0.235647154032526,1.13665505895418,0.658676396908271
"TIMP1",0.607095906342816,0.766156528431829,0.709900229784312,0.631656457038638,0.790286176923946,0.836653093589702,0.847208921601442
"MPEG1",0.598074479269168,0.17155645411225,0.180891595692658,0.156947586096364,0.136042529775356,0.810958989305335,0.776769044280432
"ORAI2",0.866031405687967,0.471630420703825,0.516323974900971,0.565489011325399,0.523518814660042,0.661618522990939,0.542401277974133
"ADGRE5",0.545914277860502,0.660353312877089,0.84200518390103,0.751866768685939,0.966310855416743,0.569142219540249,0.814961507449893
"TNFRSF1B",0.580251780573817,0.600702943980901,0.703880626467048,0.66010024666264,0.844893150369257,0.621444009229586,0.827166310138155
"TYMP",0.756710132908865,0.526813610712134,0.544921592150873,0.631340421714353,0.635855472967221,0.978733641219309,0.700085117869823
"BTK",0.777663191005508,0.177913834685973,0.181553381789209,0.206724382384755,0.207885510697296,0.606503192363968,0.636827591788141
"TRBC1",0.47970536486204,1.27917002709182,1.24141534899242,0.960854940384919,1.13205908369118,0.421319431698307,0.302523771827796
"PTPN6",0.935299767663441,0.756120853030946,0.871083732232926,0.835961014962932,1.00332243007078,0.725439345416064,0.808403354278502
"S100A8",0.699953908572862,0.388708697987111,0.376720615088988,0.596620440100194,0.44786704766849,0.989784169782326,1.45796204735259
"RORA",0.371653854272645,0.847480405895019,0.982375687468184,0.819743301593311,0.954079888382004,0.331262944678255,0.215405773056057
"PAX5",0.740112383031445,0.129817747379081,0.1,0.155656918575635,0.1,0.528930065951662,0.137625724107801
"SAT1",1.10055125713844,1.06288620100434,1.07407583566436,0.806951964509776,1.04485245591848,0.945520504836449,0.768811854596481
"FCN1",0.802630367334609,0.289086731652753,0.29510379286517,0.369807572913907,0.296611408567094,0.860577469410557,0.662195198329495
"IGHG4",0.865758359854089,0.211400692395296,0.232652139353454,0.287483296312769,0.270774956815874,0.551726498711274,0.256368875224068
"CD99",0.873882401621522,0.965436165668894,1.0014988763995,0.650677101972049,0.927280093960788,0.784850872149445,0.864581024426916
"CLEC12A",0.452050660550475,0.196882659470106,0.241041925925692,0.322592593206072,0.290643998589894,0.727940678434711,0.784426908091967
"LEF1",0.294608291325944,0.942524491937692,0.482927275254601,0.661437300982112,0.237990519197829,0.236384951001965,0.216372350806484
"NKG7",0.897886576993812,0.593606176286737,1.29462476850655,0.611432982410184,0.42875306393545,0.571262645997146,0.498226618175821
"ITM2A",0.517687219265807,0.909401741019699,0.883985773527929,0.835165579834778,0.811767715476824,0.357917406728977,0.209032640737775
"SDCBP",0.730194302198993,0.74894357749495,0.68302286684188,0.640786811181435,0.789887373118221,0.72507666029643,0.768841705243757
"TKT",0.82773917217587,0.757272322081282,0.753025932529938,0.644105534858785,0.729141543471337,0.891152162242488,0.680654423779836
"CLEC2D",1.04907692543465,0.919916246948801,0.954250947423658,0.786987366431863,0.97607563996302,0.610338871495565,0.429386653392017
"LST1",0.846683887276102,0.540989408335177,0.707500456757739,0.518364869962097,0.48853770929526,0.956570985312026,0.713797001982945
"LGALS1",1.06748037237552,0.853371935072783,1.01400606150637,0.913388053618764,1.23277455943965,1.30788124153018,0.730327119219155
"FOSB",1.19257133517885,1.143086681629,1.19761175356051,0.823845976958694,0.950857033537101,0.979639587939871,1.10259334374554
"GLUL",0.534582423302433,0.459291555851006,0.535381758692006,0.641337071058142,0.735565607037875,0.603367514449822,0.876008461140967
"IGHG3",0.946263108994898,0.180570365791141,0.159368005747215,0.202090068098533,0.231231845965381,0.725540055901546,0.205914603826134
"DOK2",0.540183307184875,0.787865802752953,0.921935307471791,0.850987208345055,1.02269748019233,0.662513628154601,0.786205532503797
"PPP1R14A",0.735471801180456,0.164023030905541,0.137465562349084,0.1,0.1,0.710936510951699,0.149730398577137
"ZYX",0.460042122726825,0.598442410869729,0.672787927202049,0.683191482226702,0.756329644765915,0.653204602319029,0.800588494843302
"CD63",0.766758444208021,0.678542520669338,0.959128510591007,0.862821338977137,0.953598736684525,0.75690112959288,0.793872927851773
"CSTA",0.53888107072945,0.186123863633833,0.191882111936573,0.192417237070678,0.159161439656332,0.804502340202812,0.773133476458955
"FCGR2B",0.766759716629623,0.131606307829684,0.188838429793354,0.262734287747425,0.30966655228507,0.751167848561997,0.30329435611503
"IGHG2",0.810232520900789,0.183927218759373,0.168661833738705,0.219289193118334,0.213463629016081,0.628456316324781,0.158182872240208
"CDC42EP3",0.444255505613411,0.55024035296934,0.761489977205061,0.669672389901954,0.778837670370693,0.452518034440192,0.825545756830026
"CST7",0.57926426867951,0.566435340836201,1.08479676087449,0.758752582565595,0.730324948450418,0.429661059036453,0.281800138589522
"CYBA",0.68630800499024,0.935340246478144,0.807631754365561,0.640327345968684,0.627227869716951,0.678402023730692,0.502735979542464
"RPL30",0.570855263385489,0.42447491315646,0.400614483908178,0.450545665059115,0.531815406608473,0.417397732213699,0.442630547444797
"RPS27A",0.532099659526347,0.422776528892578,0.441833922499218,0.417696396460841,0.472700136768189,0.443809884918792,0.488678381450689
"RPS27",0.642277292470651,0.396810498683748,0.390337586005318,0.431821416566577,0.460812933331322,0.531427686885825,0.451666555749307
"RPS12",0.563820754079715,0.439757267049254,0.450587611328706,0.482530337523069,0.508752294834982,0.449184419724873,0.472110807786319
"RPL32",0.535148117176437,0.425754949878042,0.457231402088913,0.491035116707214,0.522797520081089,0.432299306088571,0.422424803766979
"ZEB2",0.845380512151182,0.265479135476286,0.854701277712695,0.862752532161248,1.04673076065051,0.770305754744533,0.832332695472164
"FGR",0.747024334364029,0.217551241056633,0.69012969545094,0.749943121417188,0.969812163379163,0.737666729046397,0.767685570046347
"RPL10",0.422452264632088,0.376343855168112,0.411536878731036,0.414316214391942,0.471522695009889,0.372613452293723,0.488844598637548
"RPS3A",0.496971483217349,0.470400500586154,0.44552168756827,0.480753561875685,0.535520024719359,0.352800218622026,0.440114847705568
"FGL2",0.696407635777425,0.28204568838989,0.340452172222954,0.529693420804746,0.705346170664091,0.892771395673525,0.80374598720738
"VCAN",0.589105353839824,0.261619548014417,0.255758813921397,0.372038198520753,0.250902677369995,0.741287452923757,1.02015897578223
"RPS18",0.513188871490588,0.454636854211488,0.503889388042313,0.472761832191262,0.58030307525029,0.4959739291959,0.551622613469057
"OAZ1",0.745057957852511,0.857177394191327,0.835057073567954,0.584450105317061,0.847099951638815,0.479507338195187,0.459156658731942
"CST3",1.44430420712837,0.309179230948504,0.417165694634168,0.49549290887055,0.598631011435069,1.99105785031633,0.510797150316192
"CFD",0.353285241629815,0.280217070042594,0.277224345180243,0.240316887504238,0.227957659504081,0.506030608294514,0.807528671108742
"CD68",0.486753262674368,0.237382946450741,0.227038171769502,0.199026617884549,0.250451141613237,0.849744728096115,0.780208479334543
"GSTP1",1.03911406791954,0.768041014799538,0.921507449415172,0.81114978211886,1.01941267016488,1.0859364234711,0.687381859502512
"AC020656.1",0.26599877337701,0.22854049327601,0.236627827029316,0.218655073034297,0.277128458935286,0.745961303894829,1.00460554662202
"CPVL",0.774178093225824,0.193541643339307,0.224666582957797,0.213174409663867,0.19415714498674,1.13792465570478,0.90787927476989
"FTL",0.659175094100729,0.768832088755303,0.716900228936623,0.62587350567595,0.747055817284911,0.683824629655642,0.41350946135796
"GRN",0.84436986501611,0.410019741802094,0.409877646874891,0.507814447197089,0.492746141481609,1.01619566341699,0.704570392890168
"MNDA",0.843604461542592,0.23752729432592,0.241967923801889,0.291205395436308,0.2537460504031,1.0582659111652,0.729445022721579
"S100A9",1.01899288804033,0.492837737572272,0.534494401737927,0.66622919022735,0.503871434511389,1.28965824313186,1.26177346811869
"LYN",0.825864158721365,0.206297407420052,0.375025561054603,0.541078852093967,0.740525888258061,0.731948441931562,0.829250283191447
"KCTD12",0.54822545500624,0.243646101626065,0.202674939337065,0.156947586096364,0.173390782833886,0.69660668593187,0.842279589462682
"ANPEP",0.195736633939669,0.146536089948048,0.167252300823843,0.283309108094393,0.185976958177454,0.392458296866298,0.832309805772405
"CTSS",0.97741425792029,0.700447429233986,0.752907042500283,0.703664854947023,0.874128417946928,0.798015989081309,0.507773066611545
"CYBB",0.709465188057903,0.186703912442294,0.201345861204953,0.311747261849668,0.217952390737056,0.728825498333172,0.742471647729113
"PLEK",0.770208454850997,0.32863845933162,0.903945191464225,0.842438253850993,1.03667779570776,0.878081640371074,0.821544425102009
"PLBD1",0.444820151509809,0.161597297219593,0.164403045310087,0.184120428183369,0.172255214506117,0.64977035988973,0.896931087632396
"RAB32",0.503225976706637,0.180699021234905,0.16251774023457,0.214969564176287,0.175456184605225,0.809575829931994,0.779554945503707
"SPI1",0.804359584170095,0.217611737750899,0.200979159185643,0.270312828841918,0.253895002842265,0.96217935619196,0.75323451891907
"LYZ",1.69819466240383,0.523873024614025,0.52694261256779,0.649067044087163,0.583835944045421,2.14896422315487,0.738563838942251
"RGS2",0.695518515277976,0.476107548305867,0.662156226895505,0.473956026796375,0.609989278148981,0.906235281543782,0.989983151471798
"NAMPT",0.666669737201918,0.505056404824703,0.466780964618268,0.44047663519596,0.430646038871872,0.651691161998895,0.91988211529578
"RNF130",0.64475735046822,0.38349216626529,0.494297060227326,0.434576986900474,0.533343575489089,0.872592839056642,0.764392018878584
"AP2S1",0.813019998682589,0.715301865441033,0.780929123619305,0.671471127191946,0.881532799773746,0.814911855928891,0.739347691417084
"LILRB2",0.358261446636885,0.185994441699641,0.184488189092223,0.176649783337206,0.209556158582296,0.501762230386108,0.790845574485922
"TRBC2",0.904768796332475,1.1304855949611,1.07753920935365,0.786334405660294,1.04131533474498,0.617062326383703,0.338901757054646
"KLF4",0.770328891730242,0.316836471423808,0.301457473750833,0.43939982739914,0.270238964668595,0.882282487055912,0.894498387585146
"IRAK3",0.309369502588962,0.179783034895711,0.17151426503302,0.237348557655666,0.182731993146178,0.384503664461141,0.768273174964562
"C5AR1",0.211567338498694,0.187445534289344,0.1,0.19174986883587,0.19461797934834,0.193893150339684,0.912059350973634
"PSAP",0.893440800814684,0.625160063752827,0.689575701621227,0.660381344389896,0.83851901291396,0.952116521461408,0.679266583194006
"C19orf38",0.376765994704602,0.188926470179202,0.178654260396977,0.196493308894549,0.174998185663612,0.445683531088605,0.758280253647552
"CD36",0.410784991711567,0.19629677254455,0.187951912566412,0.1,0.225863221118004,0.705225785485427,0.862397933172227
"STXBP2",0.646280683697615,0.609851670825586,0.671361664757518,0.678813648629001,0.791675323514789,0.697331124096627,0.848949844977107
"APLP2",0.812935873157345,0.45389654009229,0.474138704613339,0.515756176203515,0.703295877378517,0.654122322977826,0.772085979303882
"LGALS3",0.636010728502028,0.549084481991897,0.58275492605694,0.603430729709823,0.785334806786885,0.787546177471792,0.833945589660194
"TNFSF13B",0.495075297068786,0.350491000185963,0.377977646327183,0.345065424316069,0.283749698278738,0.676423822534672,0.814193314737353
"C12orf57",0.967392756286249,0.929352064324033,0.972000511600925,0.825627835196898,1.05087623880126,0.865765013948835,0.74540471479241
"CTSZ",0.947662539769944,0.439914796340858,0.487906713082806,0.475636158367296,0.50751075684005,0.827033406658915,0.806732822147058
"FPR1",0.245978009791874,0.167420805492978,0.154535955759517,0.231155266135151,0.127951753035889,0.370614247451131,0.812065829098098
"ZNF385A",0.430565758842621,0.174538546494851,0.183558732044168,0.21226898456656,0.195140270031331,0.607352362103497,0.742339520908271
"LILRA5",0.200642273140921,0.142381425469591,0.129773389935296,0.1,0.165795535103447,0.45478723445308,0.809826604840106
"JAML",0.679674789122152,0.564782858976964,0.658736913934653,0.456004001819899,0.2532213249087,0.901827413821586,0.807626412717738
"TIMP2",0.410515347976495,0.250874084668877,0.227675970195557,0.155656918575635,0.222253501742184,0.502986165850121,0.769741577150953
"CTSH",0.800900475020501,0.410129703628908,0.434590884317843,0.277469645601552,0.275527121039078,0.73880393976834,0.785375127129325
"DMXL2",0.242169249290558,0.194453933289655,0.195928114090533,0.156947586096364,0.242707740884593,0.381017904558928,0.795168819618602
"PYCARD",0.79035519093967,0.629852945761979,0.721836121455432,0.704705995114206,0.865012044441701,0.843768072438757,0.737824240150561
"ZFP36",1.0384110998166,0.962482326973299,1.07823666088925,0.873195131263244,1.02824842696471,0.837721885979499,0.783237472605259
"RHOB",0.864817334284612,0.440263618189486,0.589784387789406,0.593801852084745,0.72163593752742,0.780616172537842,0.95407782985002
"KLF10",0.548314636141123,0.373531455804268,0.47906002940231,0.338378757310475,0.440302020412415,0.633499487427071,0.855534479442796
"LY86",0.840131993133327,0.202172266865079,0.143210926162585,0.156947586096364,0.158248883341251,0.777006096033459,0.792090497184678
"DUSP1",1.13514737426835,1.12278814104722,1.18104264497512,0.863748025071576,1.19328573296906,1.08128795436798,0.667642900381539
"CSF3R",0.393928272979334,0.232415984091429,0.274076539856259,0.318079228223705,0.208506811274881,0.526370831204653,0.843554149134991
"CD302",0.342755440891204,0.187333168287659,0.211839708596129,0.176649783337206,0.24603444638709,0.621141159459742,0.800644927240874
"DUSP6",0.425218938659985,0.304031036218108,0.381571411947057,0.324432189255394,0.429354889239838,0.385324228962954,0.981621805687415
"ANXA2",0.912644509291374,0.771557621989247,0.902312729869455,0.780518238856055,0.981738890836285,1.00486279205036,0.781784715507127
"LILRB3",0.279696015763725,0.184708535943497,0.189063491719814,0.209532548125886,0.16866180966387,0.5158133431415,0.762322590891737
"AHNAK",0.801285167836208,0.79999452512734,0.924514732793998,0.720782035563883,0.99949836743513,0.761147948384589,0.863104570896245
"ATP6V0B",0.83862765364821,0.689397647395069,0.79255510666815,0.723161781595902,0.880579586846451,0.74212599239852,0.749316309695374
"TNFAIP2",0.4815655922635,0.210276391114644,0.238186873764218,0.236195364964769,0.202367118878771,0.584059173249145,0.857381663366638
"METRNL",0.475258067709589,0.243726693983117,0.531718999236636,0.697382110963639,0.970164454730527,0.595882082866825,0.722551874662704
"HCK",0.48116430801511,0.173198554186858,0.157724835984038,0.1,0.190942810712144,0.550050859809422,0.78923650508394
"BLVRB",0.541382982123264,0.399828506530462,0.40853997757246,0.433322542743774,0.486461217657893,0.625765804940769,0.797384528358505
"NUP214",0.505489436383341,0.403834809875779,0.461868918560751,0.462403517730761,0.475577049648527,0.509894434894612,0.806302978319788
"NCF1",1.03687575272965,0.692187965882192,0.591821804661517,0.563796519761992,0.337459347518459,0.875739514443071,1.00478190193978
"CLEC7A",0.408894266978972,0.219860496122181,0.235408784327138,0.216136708146657,0.211083684779754,0.660857316081444,0.801414897881842
